sol,planetocentric_latitude,planetodetic_latitude,longitude,elevation
967,-4.666589793,-4.721764677,137.370816722,-4457.885
967,-4.666590018,-4.721764904,137.370814978,-4457.887
967,-4.666590018,-4.721764904,137.370814978,-4457.887
967,-4.666597013,-4.721771982,137.370810612,-4457.868
967,-4.666625685,-4.721800989,137.370792987,-4457.853
967,-4.666658084,-4.721833768,137.370772548,-4457.819
967,-4.666686444,-4.72186246,137.37075443,-4457.846
967,-4.666719016,-4.721895414,137.370732932,-4457.844
967,-4.666747119,-4.721923846,137.370714418,-4457.87
967,-4.666779031,-4.721956132,137.370693445,-4457.966
967,-4.666779031,-4.721956132,137.370693445,-4457.966
967,-4.666792512,-4.721969772,137.370662591,-4457.987
967,-4.666806892,-4.72198432,137.370629875,-4458.067
967,-4.666820533,-4.721998121,137.370599246,-4458.241
967,-4.666832159,-4.722009883,137.370572265,-4458.381
967,-4.666835749,-4.722013515,137.370564608,-4458.415
967,-4.66684884,-4.722026759,137.370533704,-4458.564
967,-4.666861211,-4.722039275,137.370505129,-4458.665
967,-4.666881428,-4.722059729,137.370462598,-4458.638
967,-4.666881428,-4.722059729,137.370462598,-4458.638
967,-4.666913979,-4.722092662,137.370454507,-4458.466
967,-4.66694074,-4.722119736,137.370447985,-4458.442
967,-4.666981059,-4.722160527,137.370438117,-4458.375
967,-4.667019018,-4.722198932,137.370427741,-4458.204
967,-4.667055527,-4.722235868,137.370417794,-4458.136
967,-4.667071113,-4.722251636,137.370413698,-4458.054
967,-4.667070261,-4.722250775,137.370414114,-4458.058
967,-4.667069467,-4.722249971,137.370414724,-4458.052
967,-4.667080597,-4.722261232,137.370403614,-4457.943
967,-4.667091777,-4.722272543,137.37039221,-4457.808
967,-4.66710199,-4.722282876,137.370381827,-4457.693
967,-4.667112214,-4.722293219,137.370370956,-4457.572
967,-4.667124069,-4.722305213,137.370358871,-4457.495
967,-4.667134523,-4.72231579,137.370348199,-4457.463
967,-4.667145425,-4.722326819,137.370336783,-4457.436
967,-4.66715484,-4.722336344,137.370326531,-4457.436
967,-4.66716911,-4.722350781,137.37031141,-4457.431
967,-4.667173676,-4.722355401,137.370306592,-4457.423
967,-4.667184486,-4.722366338,137.37029539,-4457.365
967,-4.66718764,-4.722369529,137.370292131,-4457.347
967,-4.667198383,-4.722380398,137.370280773,-4457.283
967,-4.667209172,-4.722391314,137.370269269,-4457.211
967,-4.667219907,-4.722402174,137.370257638,-4457.107
967,-4.667230183,-4.72241257,137.370246732,-4456.993
967,-4.66723151,-4.722413912,137.370245201,-4456.98
971,-4.667250003,-4.722432623,137.370225986,-4456.78
971,-4.667252126,-4.722434771,137.370223798,-4456.772
971,-4.667251655,-4.722434294,137.370223944,-4456.78
971,-4.667265242,-4.722448041,137.370216597,-4456.721
971,-4.667278997,-4.722461956,137.37020943,-4456.651
971,-4.66729174,-4.722474849,137.37020212,-4456.571
971,-4.667291527,-4.722474633,137.370202138,-4456.575
971,-4.667304669,-4.722487929,137.370194271,-4456.458
971,-4.667309135,-4.722492447,137.370190369,-4456.403
971,-4.667310092,-4.722493415,137.370189348,-4456.39
971,-4.667310092,-4.722493415,137.370189348,-4456.39
971,-4.667310092,-4.722493415,137.370189348,-4456.39
971,-4.667310092,-4.722493415,137.370189348,-4456.39
971,-4.667310025,-4.722493348,137.370189376,-4456.4
976,-4.667299965,-4.72248317,137.370196955,-4456.535
976,-4.667297522,-4.722480698,137.370197931,-4456.558
976,-4.667294504,-4.722477645,137.370198143,-4456.572
976,-4.667291733,-4.722474842,137.370198273,-4456.602
976,-4.667290047,-4.722473136,137.370198001,-4456.608
976,-4.66728881,-4.722471885,137.370197516,-4456.613
976,-4.667298118,-4.722481301,137.370207703,-4456.554
976,-4.667308864,-4.722492173,137.370218964,-4456.492
976,-4.667320694,-4.722504142,137.370230153,-4456.434
976,-4.667331996,-4.722515576,137.370240929,-4456.373
976,-4.667343643,-4.72252736,137.370252084,-4456.319
976,-4.667354505,-4.722538349,137.370263634,-4456.251
976,-4.667365277,-4.722549247,137.370275274,-4456.183
976,-4.667373755,-4.722557825,137.370283896,-4456.125
976,-4.667385725,-4.722569935,137.370294736,-4456.048
976,-4.667397331,-4.722581677,137.370304852,-4455.965
976,-4.667408496,-4.722592973,137.370314875,-4455.866
976,-4.667420225,-4.722604839,137.370325798,-4455.759
976,-4.667431629,-4.722616376,137.370336546,-4455.662
976,-4.667443188,-4.722628071,137.370347393,-4455.578
976,-4.667454418,-4.722639433,137.370358504,-4455.482
976,-4.667464501,-4.722649633,137.370370108,-4455.389
976,-4.667463961,-4.722649087,137.37037046,-4455.399
976,-4.66747803,-4.722663321,137.370382168,-4455.227
976,-4.667484088,-4.722669451,137.37038732,-4455.142
976,-4.667483198,-4.722668549,137.370387671,-4455.166
976,-4.667490941,-4.722676384,137.370400797,-4455.093
976,-4.667498494,-4.722684025,137.370414191,-4455.035
976,-4.667506949,-4.722692579,137.370428043,-4455.011
976,-4.667515134,-4.72270086,137.370442297,-4455.048
976,-4.66752302,-4.722708838,137.370457027,-4455.074
976,-4.667531026,-4.722716938,137.370470683,-4455.07
976,-4.667537954,-4.722723948,137.370481041,-4455.05
976,-4.667547089,-4.72273319,137.370493697,-4454.982
976,-4.667556854,-4.722743069,137.370506672,-4454.921
976,-4.667566762,-4.722753093,137.370519337,-4454.879
976,-4.667574796,-4.722761221,137.370528488,-4454.849
976,-4.667585769,-4.722772323,137.370540301,-4454.788
976,-4.667596957,-4.722783642,137.370552134,-4454.714
976,-4.667607636,-4.722794446,137.370563083,-4454.637
976,-4.667619014,-4.722805957,137.370574471,-4454.548
976,-4.667629973,-4.722817045,137.370585828,-4454.468
976,-4.66764128,-4.722828484,137.370596947,-4454.354
976,-4.667655048,-4.722842414,137.37061018,-4454.196
976,-4.667658647,-4.722846054,137.370613761,-4454.147
976,-4.667657175,-4.722844565,137.370613332,-4454.17
976,-4.66765584,-4.722843214,137.370613131,-4454.176
976,-4.667655203,-4.72284257,137.370612966,-4454.185
976,-4.667654656,-4.722842017,137.3706129,-4454.196
976,-4.667649232,-4.72283653,137.370628382,-4454.218
976,-4.667644268,-4.722831507,137.370644437,-4454.209
976,-4.667639145,-4.722826324,137.370659776,-4454.196
976,-4.667634488,-4.722821613,137.370675062,-4454.182
976,-4.667629375,-4.72281644,137.370690849,-4454.175
976,-4.667623875,-4.722810875,137.370706707,-4454.194
976,-4.667618699,-4.722805639,137.370722386,-4454.225
976,-4.667613238,-4.722800114,137.370737975,-4454.283
976,-4.667609712,-4.722796547,137.370750398,-4454.305
976,-4.667604751,-4.722791527,137.370766016,-4454.328
976,-4.667600595,-4.722787322,137.370781524,-4454.335
976,-4.667597625,-4.722784317,137.370793429,-4454.341
976,-4.66759421,-4.722780862,137.370809602,-4454.357
976,-4.667591371,-4.72277799,137.370826316,-4454.405
976,-4.667588145,-4.722774727,137.370843223,-4454.484
976,-4.667585133,-4.72277168,137.370859459,-4454.565
976,-4.667582144,-4.722768655,137.370875715,-4454.633
976,-4.667579323,-4.722765801,137.37089222,-4454.698
976,-4.66757703,-4.722763481,137.370904856,-4454.773
976,-4.667573327,-4.722759735,137.370920677,-4454.873
976,-4.667572601,-4.722759,137.370920796,-4454.885
976,-4.667572932,-4.722759335,137.370938689,-4454.905
976,-4.667571027,-4.722757408,137.370939072,-4454.935
976,-4.667568408,-4.722754758,137.37095483,-4454.963
976,-4.667565903,-4.722752224,137.370970696,-4455.0
976,-4.667563171,-4.72274946,137.370987076,-4455.017
976,-4.667560627,-4.722746886,137.371003557,-4455.027
976,-4.667558881,-4.722745119,137.371016355,-4455.032
976,-4.667556666,-4.722742879,137.371032882,-4455.029
976,-4.66755538,-4.722741578,137.371048702,-4455.011
976,-4.667553804,-4.722739983,137.371064543,-4454.981
976,-4.667552344,-4.722738506,137.371080575,-4454.959
976,-4.667551619,-4.722737773,137.371097326,-4454.931
976,-4.667550385,-4.722736524,137.371113174,-4454.889
976,-4.667549498,-4.722735627,137.371129266,-4454.84
976,-4.667548491,-4.722734608,137.371145688,-4454.794
976,-4.667547736,-4.722733844,137.371162221,-4454.793
976,-4.667546358,-4.72273245,137.371182321,-4454.82
976,-4.667546076,-4.722732164,137.371194929,-4454.848
976,-4.667545908,-4.722731995,137.371211583,-4454.893
976,-4.667546274,-4.722732365,137.371224034,-4454.917
976,-4.667547435,-4.722733539,137.371240176,-4454.948
976,-4.667548509,-4.722734626,137.371261893,-4454.969
976,-4.667548626,-4.722734745,137.371267307,-4454.96
976,-4.667548626,-4.722734745,137.371267307,-4454.96
976,-4.667548626,-4.722734745,137.371267307,-4454.96
978,-4.667547573,-4.722733679,137.371267394,-4454.958
978,-4.667546407,-4.722732499,137.37126746,-4454.965
978,-4.667554983,-4.722741176,137.371270602,-4454.867
978,-4.667563834,-4.722750131,137.371274402,-4454.749
978,-4.667568891,-4.722755247,137.371277773,-4454.682
978,-4.667573342,-4.72275975,137.371280972,-4454.61
981,-4.667573342,-4.72275975,137.371280972,-4454.61
981,-4.66755373,-4.722739909,137.371271868,-4454.719
981,-4.667534693,-4.722720648,137.37126259,-4454.824
981,-4.667515776,-4.722701509,137.371253322,-4454.873
981,-4.667496659,-4.722682169,137.371244153,-4454.898
981,-4.667496449,-4.722681957,137.37124426,-4454.898
981,-4.667496465,-4.722681973,137.371244294,-4454.887
981,-4.667512474,-4.722698169,137.371242828,-4454.86
981,-4.667528714,-4.7227146,137.371241558,-4454.81
981,-4.667544716,-4.722730789,137.371240719,-4454.732
981,-4.667559527,-4.722745773,137.371240044,-4454.633
981,-4.667574483,-4.722760904,137.371239776,-4454.529
981,-4.667584996,-4.722771541,137.371239878,-4454.444
981,-4.66758397,-4.722770503,137.371240297,-4454.457
981,-4.667599314,-4.722786026,137.371238958,-4454.336
981,-4.667604066,-4.722790834,137.371238885,-4454.298
981,-4.667605294,-4.722792077,137.371238856,-4454.287
981,-4.667603764,-4.722790528,137.371239189,-4454.302
981,-4.667602491,-4.722789241,137.37123968,-4454.316
981,-4.667610206,-4.722797046,137.371247671,-4454.262
981,-4.667616067,-4.722802976,137.371253963,-4454.22
981,-4.66762341,-4.722810405,137.371260194,-4454.145
981,-4.667631818,-4.722818911,137.37126665,-4454.057
981,-4.667643279,-4.722830506,137.371275603,-4453.924
981,-4.667651241,-4.722838561,137.371281655,-4453.834
981,-4.667660703,-4.722848135,137.371287944,-4453.709
981,-4.667670684,-4.722858233,137.371293559,-4453.599
981,-4.667684284,-4.722871992,137.371300469,-4453.43
981,-4.66770076,-4.722888661,137.371308153,-4453.234
981,-4.667702199,-4.722890117,137.371308848,-4453.205
981,-4.667713154,-4.7229012,137.371313586,-4453.088
981,-4.667726916,-4.722915123,137.371318517,-4452.921
981,-4.667740324,-4.722928689,137.371323293,-4452.784
981,-4.667758113,-4.722946686,137.371329083,-4452.601
981,-4.667769071,-4.722957772,137.371332769,-4452.483
981,-4.667786805,-4.722975714,137.371338154,-4452.297
981,-4.667801898,-4.722990984,137.371343111,-4452.147
981,-4.667803373,-4.722992477,137.371343602,-4452.129
981,-4.667802564,-4.722991658,137.371343895,-4452.137
981,-4.667816461,-4.723005718,137.371349495,-4452.006
981,-4.667834245,-4.72302371,137.371356233,-4451.837
981,-4.667842681,-4.723032245,137.371359673,-4451.76
983,-4.66785678,-4.723046509,137.371365471,-4451.645
983,-4.667870818,-4.723060711,137.371371325,-4451.543
983,-4.667885153,-4.723075215,137.371376967,-4451.449
983,-4.667898788,-4.72308901,137.371383073,-4451.364
983,-4.66791012,-4.723100474,137.371387561,-4451.337
983,-4.667925828,-4.723116366,137.37139278,-4451.304
983,-4.667941168,-4.723131886,137.371398109,-4451.291
983,-4.667955219,-4.723146101,137.371403036,-4451.29
983,-4.667954699,-4.723145576,137.37140357,-4451.292
983,-4.667954371,-4.723145243,137.37140383,-4451.302
983,-4.667969233,-4.72316028,137.371399125,-4451.212
983,-4.667983467,-4.723174681,137.371394528,-4451.12
983,-4.66799733,-4.723188706,137.371390175,-4451.021
983,-4.668012216,-4.723203766,137.371387924,-4450.961
983,-4.668022886,-4.723214562,137.371385252,-4450.92
983,-4.668037351,-4.723229196,137.371381151,-4450.851
983,-4.668048155,-4.723240126,137.371377803,-4450.801
983,-4.668062569,-4.723254709,137.371372581,-4450.714
983,-4.668076676,-4.723268981,137.371367278,-4450.621
983,-4.668091018,-4.723283491,137.37136168,-4450.549
983,-4.668105228,-4.723297867,137.371356265,-4450.478
983,-4.668115959,-4.723308725,137.371352584,-4450.43
983,-4.668129433,-4.723322356,137.371347671,-4450.375
983,-4.668138977,-4.723332013,137.371344469,-4450.331
983,-4.668148643,-4.723341792,137.371341499,-4450.296
983,-4.668156681,-4.723349924,137.371339783,-4450.281
983,-4.668166467,-4.723359825,137.371336253,-4450.237
983,-4.668163861,-4.723357188,137.371340719,-4450.274
983,-4.668172001,-4.723365424,137.371337542,-4450.234
983,-4.668169886,-4.723363284,137.371341537,-4450.27
984,-4.66815625,-4.723349488,137.371349841,-4450.31
984,-4.66815564,-4.723348871,137.371350704,-4450.326
984,-4.668155126,-4.72334835,137.371351588,-4450.334
984,-4.668135399,-4.723328393,137.371352409,-4450.363
984,-4.668114169,-4.723306914,137.371352802,-4450.378
984,-4.668092963,-4.723285459,137.371353127,-4450.371
984,-4.668084609,-4.723277007,137.371353156,-4450.369
984,-4.668084409,-4.723276805,137.37135423,-4450.386
984,-4.668084199,-4.723276593,137.37135498,-4450.393
984,-4.668084106,-4.723276498,137.371355255,-4450.382
984,-4.668095247,-4.72328777,137.371345662,-4450.303
984,-4.668106753,-4.723299411,137.37133567,-4450.217
984,-4.668118778,-4.723311576,137.371325537,-4450.127
984,-4.668130168,-4.7233231,137.371316222,-4450.04
984,-4.668138808,-4.723331842,137.371308638,-4449.958
984,-4.668147123,-4.723340254,137.371300552,-4449.871
984,-4.668157009,-4.723350256,137.371289827,-4449.741
984,-4.668169237,-4.723362627,137.371276587,-4449.552
984,-4.668181255,-4.723374786,137.37126387,-4449.394
984,-4.668187564,-4.723381169,137.371257052,-4449.286
984,-4.668189355,-4.72338298,137.371255231,-4449.273
984,-4.66818889,-4.72338251,137.371256298,-4449.3
984,-4.668188917,-4.723382537,137.371257358,-4449.312
984,-4.668204635,-4.72339844,137.371257753,-4449.275
984,-4.668217896,-4.723411856,137.371257962,-4449.217
984,-4.668226152,-4.723420209,137.371260239,-4449.181
984,-4.668234489,-4.723428643,137.371262295,-4449.117
984,-4.668239619,-4.723433833,137.371264758,-4449.136
984,-4.668247814,-4.723442124,137.371265559,-4449.063
984,-4.668252099,-4.723446459,137.371268147,-4449.058
984,-4.668255202,-4.723449599,137.371271221,-4449.09
984,-4.668255201,-4.723449598,137.371271221,-4449.09
984,-4.668255201,-4.723449598,137.371271221,-4449.09
986,-4.66825351,-4.723447887,137.371276125,-4449.179
986,-4.668239696,-4.723433911,137.371279291,-4449.365
986,-4.668232312,-4.723426441,137.371278675,-4449.429
986,-4.668226883,-4.723420948,137.371281437,-4449.54
986,-4.668220623,-4.723414615,137.371279489,-4449.572
986,-4.668214186,-4.723408102,137.371279491,-4449.611
986,-4.668199162,-4.723392903,137.371275893,-4449.661
986,-4.668187273,-4.723380874,137.371272791,-4449.671
986,-4.668172822,-4.723366254,137.371270835,-4449.647
986,-4.668156895,-4.72335014,137.371267644,-4449.624
986,-4.668141693,-4.72333476,137.371265244,-4449.607
986,-4.668125926,-4.723318809,137.371262936,-4449.614
986,-4.66811445,-4.723307198,137.371261335,-4449.62
986,-4.66811445,-4.723307198,137.371261335,-4449.62
987,-4.668114364,-4.723307111,137.37126404,-4449.673
987,-4.668114158,-4.723306903,137.371264574,-4449.671
987,-4.668114197,-4.723306942,137.371265731,-4449.69
987,-4.668114206,-4.723306951,137.371266599,-4449.715
987,-4.6681034,-4.723296018,137.371275603,-4449.877
987,-4.668089031,-4.723281482,137.371285773,-4450.049
987,-4.668074437,-4.723266716,137.371296133,-4450.194
987,-4.668060399,-4.723252513,137.371306557,-4450.303
987,-4.66804626,-4.723238209,137.371316696,-4450.413
987,-4.668031944,-4.723223726,137.371326622,-4450.514
987,-4.668021025,-4.723212678,137.371333449,-4450.587
987,-4.668002343,-4.723193778,137.371344404,-4450.704
987,-4.667998716,-4.723190108,137.371346449,-4450.733
987,-4.667998851,-4.723190244,137.37134714,-4450.736
987,-4.667998656,-4.723190048,137.371347424,-4450.746
987,-4.667982015,-4.723173211,137.371349845,-4450.802
987,-4.667965809,-4.723156816,137.371351611,-4450.913
987,-4.667948298,-4.7231391,137.371353739,-4451.066
987,-4.667935392,-4.723126042,137.371354889,-4451.191
987,-4.667918018,-4.723108464,137.371356163,-4451.345
987,-4.66790013,-4.723090366,137.371357177,-4451.514
987,-4.667883097,-4.723073134,137.371357733,-4451.7
987,-4.667869099,-4.723058972,137.37135822,-4451.848
987,-4.667848208,-4.723037837,137.371357259,-4452.063
987,-4.667844199,-4.72303378,137.371357196,-4452.111
987,-4.667843615,-4.72303319,137.371357711,-4452.114
987,-4.66782645,-4.723015824,137.371353582,-4452.265
987,-4.66781392,-4.723003146,137.371350413,-4452.38
987,-4.66780118,-4.722990257,137.371347519,-4452.504
987,-4.66778855,-4.72297748,137.37134372,-4452.627
987,-4.667772495,-4.722961237,137.371338339,-4452.776
987,-4.66775612,-4.722944669,137.371332519,-4452.947
987,-4.667740146,-4.722928508,137.37132675,-4453.103
987,-4.66772373,-4.7229119,137.371320993,-4453.263
987,-4.667707483,-4.722895463,137.371315482,-4453.44
987,-4.667695117,-4.722882952,137.371310763,-4453.569
987,-4.667675098,-4.722862698,137.371302573,-4453.793
987,-4.667673807,-4.722861393,137.371302319,-4453.811
987,-4.667673027,-4.722860603,137.371302007,-4453.828
987,-4.667672701,-4.722860273,137.371302144,-4453.835
987,-4.667672377,-4.722859945,137.371302008,-4453.823
987,-4.667669813,-4.722857351,137.371284817,-4453.88
987,-4.667667971,-4.722855488,137.37127219,-4453.882
987,-4.667665477,-4.722852965,137.371256113,-4453.865
987,-4.667663218,-4.722850679,137.371240406,-4453.829
987,-4.667659601,-4.722847019,137.371224013,-4453.81
987,-4.667656658,-4.722844042,137.371214583,-4453.774
987,-4.667656686,-4.722844071,137.371204849,-4453.732
987,-4.667655396,-4.722842766,137.371205882,-4453.768
987,-4.667658814,-4.722846224,137.371187703,-4453.601
987,-4.667660708,-4.72284814,137.371180125,-4453.515
987,-4.667657698,-4.722845094,137.371180201,-4453.561
987,-4.667655674,-4.722843047,137.371181446,-4453.615
987,-4.667654336,-4.722841693,137.371181617,-4453.634
987,-4.667653563,-4.722840911,137.371181961,-4453.657
987,-4.667633881,-4.722820999,137.371185219,-4453.959
987,-4.667616708,-4.722803624,137.371187464,-4454.191
987,-4.667599632,-4.722786348,137.371189927,-4454.383
987,-4.667586498,-4.72277306,137.371191518,-4454.509
987,-4.667569436,-4.722755798,137.371192713,-4454.638
987,-4.66755303,-4.7227392,137.371194139,-4454.75
987,-4.66755303,-4.7227392,137.371194139,-4454.75
987,-4.66755303,-4.7227392,137.371194139,-4454.75
990,-4.667550968,-4.722737114,137.371194785,-4454.751
990,-4.667552781,-4.722738948,137.371178405,-4454.702
