sol,planetocentric_latitude,longitude,elevation
45,-4.590443085,137.4453239,-4507.967
45,-4.590425192,137.445331066,-4508.013
45,-4.590424968,137.445331514,-4508.013
45,-4.590424755,137.445331681,-4508.006
45,-4.590424631,137.445331961,-4508.003
45,-4.590424388,137.445332251,-4508.007
45,-4.590424094,137.44533219,-4508.012
45,-4.590423986,137.445332128,-4508.019
45,-4.590433668,137.445345828,-4508.061
45,-4.590435065,137.445347685,-4508.06
45,-4.590435065,137.445347685,-4508.06
45,-4.590435065,137.445347685,-4508.06
48,-4.590425399,137.44533432,-4508.014
48,-4.590425178,137.445334198,-4508.012
48,-4.590424629,137.445334277,-4508.003
48,-4.590408519,137.445330472,-4508.012
48,-4.590407929,137.445330334,-4508.021
48,-4.590407682,137.445330589,-4508.029
48,-4.590407534,137.445331064,-4508.037
48,-4.59040718,137.445331838,-4508.031
48,-4.590407142,137.44533175,-4508.037
48,-4.590405857,137.445340196,-4508.078
48,-4.590404242,137.445348395,-4508.119
48,-4.590402925,137.44535683,-4508.164
48,-4.59040141,137.445364975,-4508.21
48,-4.590400029,137.445373401,-4508.254
48,-4.590398641,137.445382031,-4508.285
48,-4.590397285,137.445390474,-4508.319
48,-4.590395762,137.445398903,-4508.35
48,-4.590394404,137.445407348,-4508.381
48,-4.590392974,137.445415403,-4508.412
48,-4.590391573,137.445423842,-4508.443
48,-4.590389892,137.445432147,-4508.443
48,-4.590388536,137.445440604,-4508.459
48,-4.590387187,137.445449426,-4508.477
48,-4.590385924,137.445457901,-4508.488
48,-4.590384738,137.445465766,-4508.545
48,-4.590383516,137.445474231,-4508.578
48,-4.590382128,137.445482455,-4508.634
48,-4.590380773,137.44549086,-4508.692
48,-4.590379603,137.445498421,-4508.734
48,-4.590378261,137.445506813,-4508.8
48,-4.59037675,137.445515252,-4508.849
48,-4.59037539,137.44552368,-4508.893
48,-4.590373965,137.445532497,-4508.933
48,-4.590372496,137.445540924,-4508.964
48,-4.590371154,137.445549246,-4508.998
48,-4.590369783,137.445557677,-4509.04
48,-4.590368421,137.445566538,-4509.084
48,-4.590367179,137.445574997,-4509.118
48,-4.590365905,137.445583063,-4509.145
48,-4.590364478,137.445591494,-4509.179
48,-4.590362984,137.44560003,-4509.196
48,-4.590361911,137.445608528,-4509.212
48,-4.590360871,137.445616721,-4509.229
48,-4.590359586,137.445625189,-4509.245
48,-4.590357935,137.445633217,-4509.27
48,-4.590356601,137.445641674,-4509.293
48,-4.590355444,137.445649948,-4509.319
48,-4.590354333,137.445658438,-4509.341
48,-4.590353112,137.445666238,-4509.366
48,-4.590351616,137.445674667,-4509.389
48,-4.590350345,137.445682525,-4509.389
48,-4.590349249,137.445691021,-4509.403
48,-4.590348253,137.445699701,-4509.428
48,-4.590346872,137.445708157,-4509.439
48,-4.590345722,137.445715854,-4509.473
48,-4.590344295,137.445724285,-4509.507
48,-4.590343094,137.445732804,-4509.551
48,-4.590341944,137.445741272,-4509.589
48,-4.590340557,137.445749525,-4509.627
48,-4.590339202,137.445757963,-4509.665
48,-4.590337853,137.445766564,-4509.674
48,-4.590336461,137.445775013,-4509.695
48,-4.59033534,137.445783238,-4509.73
48,-4.59033398,137.445791685,-4509.759
48,-4.590332395,137.445799981,-4509.802
48,-4.590331075,137.445808425,-4509.841
48,-4.590329475,137.445816514,-4509.868
48,-4.590328055,137.445824946,-4509.902
48,-4.590326344,137.445833153,-4509.934
48,-4.59032512,137.445841625,-4509.96
48,-4.590323814,137.445849874,-4509.987
48,-4.590322601,137.445858343,-4510.017
48,-4.590321236,137.445866998,-4510.043
48,-4.590320065,137.445875478,-4510.068
48,-4.590319052,137.445882928,-4510.103
48,-4.590317771,137.445891385,-4510.134
48,-4.590316323,137.445900338,-4510.157
48,-4.590315016,137.445908802,-4510.176
48,-4.590313651,137.445916781,-4510.201
48,-4.590312458,137.445925259,-4510.225
48,-4.590311107,137.445933579,-4510.243
48,-4.590309894,137.445942056,-4510.263
48,-4.590308785,137.445949999,-4510.267
48,-4.59030754,137.445958475,-4510.281
48,-4.590306034,137.445967067,-4510.287
48,-4.5903047,137.445975532,-4510.296
48,-4.590303155,137.445983639,-4510.329
48,-4.590301838,137.445992098,-4510.352
48,-4.59030037,137.445999936,-4510.37
48,-4.59030037,137.445999936,-4510.37
48,-4.59030037,137.445999936,-4510.37
49,-4.59030037,137.445999936,-4510.37
49,-4.590300912,137.446032932,-4510.483
49,-4.590301398,137.446065868,-4510.646
49,-4.590301894,137.446098783,-4510.823
49,-4.590302044,137.446131795,-4510.921
49,-4.590302439,137.446164696,-4511.024
49,-4.590302434,137.446172958,-4511.063
49,-4.590303148,137.446205846,-4511.239
49,-4.59030397,137.446238754,-4511.415
49,-4.590304316,137.446271698,-4511.576
49,-4.590304045,137.446304652,-4511.714
49,-4.590303291,137.446337595,-4511.801
49,-4.590302972,137.446345777,-4511.824
49,-4.590302972,137.446345777,-4511.824
49,-4.590303401,137.446378782,-4511.928
49,-4.590303834,137.446411813,-4511.975
